"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"12.03.2025 15:17:16 UTC","24437233102","Bestellung","028-0049207-9854752","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Böhl-Iggelheim","","67459","MarketplaceFacilitator","26,34","5,00","0","0","0","0","0","0","-5,00","-4,07","-5,77","0","0","16,50"
"12.03.2025 16:44:54 UTC","24437233102","Bestellung","303-2395555-9230713","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Honigsee","Schleswig-Holstein","24211","MarketplaceFacilitator","9,59","1,82","0","0","0","0","0","0","-1,82","-1,48","-3,52","0","0","4,59"
"12.03.2025 20:24:12 UTC","24437233102","Bestellung","306-6062408-7182724","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","stelle","","21435","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"12.03.2025 20:58:41 UTC","24437233102","Bestellung","028-0800748-2042741","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Höxter","Nordrhein-Westfalen","37671","MarketplaceFacilitator","9,59","1,82","0","0","0","0","0","0","-1,82","-1,48","-3,52","0","0","4,59"
"12.03.2025 21:32:01 UTC","24437233102","Bestellung","306-4726404-2285138","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Borken","Nordrhein-Westfalen","46325","MarketplaceFacilitator","9,59","1,82","0","0","0","0","0","0","-1,82","-1,48","-3,52","0","0","4,59"
"12.03.2025 21:39:04 UTC","24437233102","Bestellung","303-3215185-1507516","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Petershagen","","15370","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"12.03.2025 21:39:10 UTC","24437233102","Bestellung","028-8410576-3628336","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Stadtbergen","","86391","MarketplaceFacilitator","9,59","1,82","0","0","0","0","0","0","-1,82","-1,48","-3,52","0","0","4,59"
"12.03.2025 21:44:03 UTC","24437233102","Bestellung","305-4787491-8308354","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Alfter","","53347","MarketplaceFacilitator","9,59","1,82","0","0","0","0","0","0","-1,82","-1,48","-3,52","0","0","4,59"
"12.03.2025 21:50:24 UTC","24437233102","Bestellung","305-3221608-4679518","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Mauthausen","","4310","MarketplaceFacilitator","26,34","5,27","0","0","0","0","0","0","-5,27","-4,07","-5,77","0","0","16,50"
"12.03.2025 21:58:43 UTC","24437233102","Bestellung","306-3726776-4565923","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Koenigslutter","Niedersachsen","38154","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"12.03.2025 22:16:29 UTC","24437233102","Bestellung","305-6981133-6807549","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Tostedt","Niedersachsen","21255","MarketplaceFacilitator","9,59","1,82","3,35","0,64","0","0","0","0","-2,46","-1,48","-6,87","0","0","4,59"
"12.03.2025 22:25:08 UTC","24437233102","Bestellung","028-9054482-2151549","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Hetzerath","","54523","MarketplaceFacilitator","26,34","5,00","2,10","0,40","0","0","0","0","-5,40","-4,07","-7,87","0","0","16,50"
"12.03.2025 22:32:43 UTC","24437233102","Bestellung","305-1358851-8245127","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","wien","Wien","1220","MarketplaceFacilitator","9,59","1,92","0","0","0","0","0","0","-1,92","-1,48","-3,52","0","0","4,59"
"12.03.2025 22:49:48 UTC","24437233102","Bestellung","302-4557408-3698728","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Osnabrück","","49088","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"12.03.2025 22:49:49 UTC","24437233102","Bestellung","302-4993101-1123535","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Ihlow","","26632","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"12.03.2025 23:13:09 UTC","24437233102","Bestellung","302-6325194-6493130","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","MUEHLHEIM","","63165","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"12.03.2025 23:16:29 UTC","24437233102","Bestellung","302-6171776-5210725","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Neunburg Vorm Wald","","92431","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"12.03.2025 23:17:23 UTC","24437233102","Bestellung","302-8729671-6763521","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Weil der Stadt","Baden-Württemberg","71263","MarketplaceFacilitator","9,59","1,82","3,35","0,64","0","0","0","0","-2,46","-1,48","-6,87","0","0","4,59"
"12.03.2025 23:30:51 UTC","24437233102","Bestellung","303-5578809-5014767","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Berlin","Berlin","13156","MarketplaceFacilitator","9,59","1,82","0","0","0","0","0","0","-1,82","-1,48","-3,52","0","0","4,59"
"12.03.2025 23:40:33 UTC","24437233102","Bestellung","028-3468410-1688331","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Aachen","","52064","MarketplaceFacilitator","9,59","1,82","0,84","0,16","0","0","0","0","-1,98","-1,48","-4,36","0","0","4,59"
"12.03.2025 23:56:01 UTC","24437233102","Bestellung","304-8605600-2273967","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Bremerhaven","Bremen","27570","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"13.03.2025 03:08:04 UTC","24437233102","Übertrag","","","Für Konten mit folgenden Endziffern: 201","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-178,20","-178,20"
"13.03.2025 15:32:49 UTC","24446492332","Bestellung","028-6563063-1069161","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Buettelborn","Hessen","64572","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"13.03.2025 17:25:46 UTC","24446492332","Bestellung","028-2233086-7785915","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Sieghartskirchen","Niederösterreich","3443","MarketplaceFacilitator","26,34","5,27","0","0","0","0","0","0","-5,27","-4,07","-5,77","0","0","16,50"
"13.03.2025 20:04:06 UTC","24446492332","Bestellung","304-7942902-0425969","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Bruchsal","Baden-Württemberg","76646","MarketplaceFacilitator","9,59","1,82","0,84","0,16","0","0","-0,84","-0,16","-1,82","-1,48","-3,52","0","0","4,59"
"13.03.2025 20:13:34 UTC","24446492332","Bestellung","302-4214567-4388341","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Magstadt","Baden-Württemberg","71106","MarketplaceFacilitator","26,34","5,00","0,83","0,16","0","0","-0,83","-0,16","-5,00","-4,07","-5,77","0","0","16,50"
"13.03.2025 20:24:16 UTC","24446492332","Bestellung","028-6496977-5437934","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Hetzerath","","54523","MarketplaceFacilitator","26,34","5,00","4,19","0,80","0","0","0","0","-5,80","-4,07","-9,96","0","0","16,50"
"13.03.2025 21:24:40 UTC","24446492332","Bestellung","303-4824615-6591557","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Karlsruhe","","76131","MarketplaceFacilitator","9,59","1,82","0","0","0","0","0","0","-1,82","-1,48","-3,52","0","0","4,59"
"13.03.2025 21:30:17 UTC","24446492332","Bestellung","303-7760325-9650708","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Wien","Wien","1230","MarketplaceFacilitator","13,10","2,62","0","0","0","0","-2,62","-0,52","-2,10","-1,64","-4,39","0","0","4,45"
"13.03.2025 22:01:22 UTC","24446492332","Bestellung","302-6312158-0021964","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Isselburg","","46419","","13,10","2,49","0","0","0","0","-2,62","-0,50","0","-1,62","-4,39","0","0","6,46"
"13.03.2025 22:17:51 UTC","24446492332","Bestellung","306-1286329-8551569","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Neunkirchen","","66540","","9,59","1,82","0","0","0","0","0","0","0","-1,48","-3,52","0","0","6,41"
"13.03.2025 22:44:21 UTC","24446492332","Bestellung","028-0903545-9264305","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Hengsberg","Steiermark","8411","MarketplaceFacilitator","13,10","2,62","0","0","0","0","-2,62","-0,52","-2,10","-1,64","-4,39","0","0","4,45"
"13.03.2025 22:48:46 UTC","24446492332","Bestellung","302-0175585-9180305","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Hartha","","04746","MarketplaceFacilitator","9,59","1,82","0,84","0,16","0","0","-0,84","-0,16","-1,82","-1,48","-3,52","0","0","4,59"
"13.03.2025 23:01:59 UTC","24446492332","Bestellung","303-5058599-3428350","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Borken","Nordrhein-Westfalen","46325","MarketplaceFacilitator","9,59","1,82","0","0","0","0","0","0","-1,82","-1,48","-3,52","0","0","4,59"
"14.03.2025 03:01:17 UTC","24446492332","Übertrag","","","Für Konten mit folgenden Endziffern: 201","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-181,52","-181,52"
"14.03.2025 14:51:51 UTC","24446492332","Bestellung","302-2992304-1206721","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Neunburg Vorm Wald","","92431","MarketplaceFacilitator","26,34","5,00","0","0","0","0","0","0","-5,00","-4,07","-5,77","0","0","16,50"
"14.03.2025 17:35:15 UTC","24446492332","Bestellung","306-5689416-6388314","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Seegebiet Mansfelder Land","Sachsen-Anhalt","06317","MarketplaceFacilitator","9,59","1,82","0","0","0","0","0","0","-1,82","-1,48","-3,52","0","0","4,59"
"14.03.2025 19:01:03 UTC","24446492332","Bestellung","303-9976721-3767505","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Herbrechtingen","","89542","MarketplaceFacilitator","13,10","2,49","3,35","0,64","0","0","-2,62","-0,50","-2,63","-1,62","-7,74","0","0","4,47"
"14.03.2025 21:07:19 UTC","24446492332","Bestellung","302-5239688-6105916","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Lutherstadt Wittenberg","Sachsen-Anhalt","06886","MarketplaceFacilitator","9,59","1,82","0,84","0,16","0","0","-0,84","-0,16","-1,82","-1,48","-3,52","0","0","4,59"
"14.03.2025 21:33:14 UTC","24446492332","Bestellung","306-3193625-2208360","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","mietingen","","88487","MarketplaceFacilitator","13,10","2,49","3,35","0,64","0","0","-2,62","-0,50","-2,63","-1,62","-7,74","0","0","4,47"
"14.03.2025 21:37:15 UTC","24446492332","Bestellung","304-5518938-8310738","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Matzen-Raggendorf","","2243","MarketplaceFacilitator","13,10","2,62","0","0","0","0","-2,62","-0,52","-2,10","-1,64","-4,39","0","0","4,45"
"14.03.2025 21:58:48 UTC","24446492332","Bestellung","305-5919712-0473936","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Hannover","Niedersachsen","30455","MarketplaceFacilitator","26,34","5,00","0","0","0","0","0","0","-5,00","-4,07","-5,77","0","0","16,50"
"14.03.2025 22:06:09 UTC","24446492332","Bestellung","306-0144218-9521168","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Burkhardtsdorf","Sachsen","09235","MarketplaceFacilitator","9,59","1,82","0","0","0","0","0","0","-1,82","-1,48","-3,52","0","0","4,59"
"14.03.2025 22:58:47 UTC","24446492332","Bestellung","305-0631035-7773964","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","St. Leon-Rot","Baden-Württemberg","68789","MarketplaceFacilitator","26,34","5,00","0","0","0","0","0","0","-5,00","-4,07","-5,77","0","0","16,50"
"14.03.2025 23:07:07 UTC","24446492332","Bestellung","304-6370427-4948369","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Hamburg","","22159","MarketplaceFacilitator","9,59","1,82","0","0","0","0","0","0","-1,82","-1,48","-3,52","0","0","4,59"
"15.03.2025 00:00:31 UTC","24446492332","Bestellung","305-6576735-2701115","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Pattensen","","30982","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"15.03.2025 00:01:24 UTC","24446492332","Bestellung","028-8177381-6482704","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","2","amazon.de","Amazon","Agios Stefanos / Athen","","145","MarketplaceFacilitator","19,18","4,60","8,36","2,00","0","0","-8,36","-2,00","-4,60","-2,96","-7,04","0","0","9,18"
"15.03.2025 00:23:25 UTC","24446492332","Bestellung","028-2895197-2449109","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Altenburg","Thüringen","04600","MarketplaceFacilitator","9,59","1,82","3,35","0,64","0","0","0","0","-2,46","-1,48","-6,87","0","0","4,59"
"15.03.2025 00:23:36 UTC","24446492332","Bestellung","028-6245517-9723535","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Schorndorf","","73614","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"15.03.2025 03:17:49 UTC","24446492332","Übertrag","","","Für Konten mit folgenden Endziffern: 201","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-135,75","-135,75"
"15.03.2025 14:02:18 UTC","24446492332","Bestellung","302-8547936-5471523","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","2","amazon.de","Amazon","Holzgerlingen","","71088","MarketplaceFacilitator","26,20","4,98","0","0","0","0","-5,24","-1,00","-3,98","-3,24","-8,78","0","0","8,94"
"15.03.2025 20:50:04 UTC","24446492332","Bestellung","306-3583692-7848332","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Neuwied","","56566","MarketplaceFacilitator","13,10","2,49","1,68","0,32","0","0","-2,62","-0,50","-2,31","-1,62","-6,07","0","0","4,47"
"15.03.2025 22:46:29 UTC","24446492332","Bestellung","303-3946019-5969136","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Emden","","26725","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"15.03.2025 23:17:10 UTC","24446492332","Bestellung","302-2067070-6391560","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Haan","","42781","MarketplaceFacilitator","26,34","5,00","0","0","0","0","0","0","-5,00","-4,07","-5,77","0","0","16,50"
"15.03.2025 23:31:41 UTC","24446492332","Bestellung","303-7040812-6822741","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Pfofeld","","91738","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"17.03.2025 12:57:58 UTC","24446492332","Bestellung","306-3037924-3644323","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Buochs","Nidwalden","63","MarketplaceFacilitator","27,72","2,25","2,16","0,17","0","0","-2,16","-0,17","-2,25","-4,29","-5,77","0","0","17,66"
"17.03.2025 17:00:05 UTC","24446492332","Bestellung","303-9269641-2660325","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","2","amazon.de","Amazon","Bad Steben","","95138","MarketplaceFacilitator","52,68","10,00","0","0","0","0","0","0","-10,00","-8,14","-11,54","0","0","33,00"
"17.03.2025 18:38:58 UTC","24446492332","Bestellung","028-9666652-3117129","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Upahl","","23936","MarketplaceFacilitator","27,72","5,27","0,84","0,16","0","0","-0,84","-0,16","-5,27","-4,29","-6,91","0","0","16,52"
"17.03.2025 21:07:03 UTC","24446492332","Bestellung","302-1333375-6099537","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Viernheim","","68519","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"17.03.2025 21:41:06 UTC","24446492332","Bestellung","028-4559586-2457103","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Graz","","8010","MarketplaceFacilitator","15,16","3,03","0","0","0","0","-3,03","-0,61","-2,42","-1,89","-4,39","0","0","5,85"
