"Amazon 出品サービス、フルフィルメント by Amazon (FBA)"
"指定のない場合、単位は円"
"定義："
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計"
"2025/03/15 0:43:57 JST","11984746613","注文","503-0091786-6831072","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート �","1","amazon.jp","Amazon","","千葉県","276-003","","5,454","545","0","0","0","0","0","-818","-82","0","-306","-465","0","0","4,328"
"2025/03/15 0:45:29 JST","11984746613","注文","250-6563121-7201447","S8-8W4E-BFT6","BUTIRESIN エポキシ樹脂 32oz/948ml 二液性レジン液 体積比1:1 大容量エポキシレジン液 ハードタイプ 操作簡単 レジン","1","amazon.jp","Amazon","","福岡県","822-000","","2,604","260","0","0","0","0","-29","0","0","0","-171","-465","0","0","2,199"
"2025/03/15 0:50:19 JST","11984746613","注文","249-2227808-3104608","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","北海道","047-003","","1,634","163","0","0","0","0","-18","0","0","0","-196","-318","0","0","1,265"
"2025/03/15 0:50:29 JST","11984746613","注文","249-2714960-1347029","S8-8W4E-BFT6","BUTIRESIN エポキシ樹脂 32oz/948ml 二液性レジン液 体積比1:1 大容量エポキシレジン液 ハードタイプ 操作簡単 レジン","1","amazon.jp","Amazon","","秋田県","010-003","","2,604","260","0","0","0","0","-29","0","0","0","-171","-465","0","0","2,199"
"2025/03/15 0:52:24 JST","11984746613","注文","249-2712453-0546223","AB-0721","ButiResin エポキシ樹脂 二液性レジン液 大容量 1 gallon/4.3 kg エポキシレジン 2液性レジン液 ハードタイプ セルフレ","1","amazon.jp","Amazon","","埼玉県","357-003","","8,181","818","0","0","0","0","-90","0","0","0","-980","-514","0","0","7,415"
"2025/03/15 0:57:03 JST","11984746613","注文","503-6453127-1595840","AB-0721","ButiResin エポキシ樹脂 二液性レジン液 大容量 1 gallon/4.3 kg エポキシレジン 2液性レジン液 ハードタイプ セルフレ","1","amazon.jp","Amazon","","大阪府","553-000","","8,181","818","0","0","0","0","-90","-818","-82","0","-881","-514","0","0","6,614"
"2025/03/15 1:14:24 JST","11984746613","注文","503-1328014-9239058","TB-UV-200g-US","ButiResin UVレジン液 高い透明 急速硬化レジン液大容量200g UV-LED対応 黄変なし ハードタイプ レジンアート uvレジ�","1","amazon.jp","Amazon",",","大阪府","532-000","","1,222","122","0","0","0","0","-13","0","0","0","-80","-318","0","0","933"
"2025/03/15 1:23:44 JST","11984746613","注文","249-7408172-2918213","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート �","1","amazon.jp","Amazon","","沖縄県","905-001","","4,608","461","0","0","0","0","-51","0","0","0","-301","-465","0","0","4,252"
"2025/03/15 1:25:23 JST","11984746613","注文","503-4653316-3367868","1U-GBU7-FVUF","BUTIRESIN レジン液 大容量 750g UVレジン液 速硬化 高い透明度 低臭 黄ばみ防止 気泡なし ハードタイプ UV/LED対応レ�","1","amazon.jp","Amazon","","東京都","155-003","","3,891","389","0","0","0","0","-43","-455","-45","0","-225","-455","0","0","3,057"
"2025/03/15 1:30:01 JST","11984746613","注文","249-2806380-6621460","KY-96VH-IIX0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60 秒、180 秒、300 秒) 48 個の LED 48W 360 度サラウンド光源 樹脂�","1","amazon.jp","Amazon","","香川県","767-001","","5,712","571","0","0","0","0","-63","0","0","0","-373","-485","0","0","5,362"
"2025/03/15 2:07:22 JST","11984746613","注文","503-0547170-3928624","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート �","1","amazon.jp","Amazon","","山形県","999-378","","4,608","461","0","0","0","0","-51","0","0","0","-301","-465","0","0","4,252"
"2025/03/15 2:07:22 JST","11984746613","注文","503-0547170-3928624","AB-0721","ButiResin エポキシ樹脂 二液性レジン液 大容量 1 gallon/4.3 kg エポキシレジン 2液性レジン液 ハードタイプ セルフレ","1","amazon.jp","Amazon","","山形県","999-378","","6,954","695","0","0","0","0","-76","0","0","0","-833","-514","0","0","6,226"
"2025/03/15 2:20:12 JST","11984746613","注文","250-2086634-6483862","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","東京都","194-002","","3,891","389","0","0","0","0","-43","0","0","0","-467","-455","0","0","3,315"
"2025/03/15 2:23:53 JST","11984746613","注文","503-8490276-0299830","TB-UV-200g-US","ButiResin UVレジン液 高い透明 急速硬化レジン液大容量200g UV-LED対応 黄変なし ハードタイプ レジンアート uvレジ�","1","amazon.jp","Amazon","","大阪府","552-000","","1,527","153","0","0","0","0","-17","0","0","0","-99","-318","0","0","1,246"
"2025/03/15 2:40:11 JST","11984746613","注文","503-8171072-1320639","KY-96VH-IIX0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60 秒、180 秒、300 秒) 48 個の LED 48W 360 度サラウンド光源 樹脂�","1","amazon.jp","Amazon","","埼玉県","337-001","","6,891","689","0","0","0","0","-76","-909","-91","0","-390","-485","0","0","5,629"
"2025/03/15 2:48:36 JST","11984746613","注文","250-2086634-6483862","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート �","1","amazon.jp","Amazon","","東京都","194-002","","6,363","636","0","0","0","0","-70","0","0","0","-416","-465","0","0","6,048"
"2025/03/15 2:49:59 JST","11984746613","注文","249-6562735-1526208","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","三重県","515-033","","1,634","163","0","0","0","0","-18","0","0","0","-196","-318","0","0","1,265"
"2025/03/15 3:02:41 JST","11984746613","注文","250-6930701-0277403","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート �","1","amazon.jp","Amazon","","京都府","629-357","","4,608","461","0","0","0","0","-51","0","0","0","-301","-465","0","0","4,252"
"2025/03/15 4:02:13 JST","11984746613","注文","250-9242135-8528643","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","福島県","965-084","","2,255","225","0","0","0","0","-25","-455","-45","0","-215","-318","0","0","1,422"
"2025/03/15 4:38:41 JST","11984746613","注文","503-3164420-7484665","TB-UV-200g-US","ButiResin UVレジン液 高い透明 急速硬化レジン液大容量200g UV-LED対応 黄変なし ハードタイプ レジンアート uvレジ�","1","amazon.jp","Amazon","","千葉県","279-004","","1,222","122","0","0","0","0","-13","0","0","0","-80","-318","0","0","933"
"2025/03/15 4:48:20 JST","11984746613","注文","249-0938578-6360666","S8-8W4E-BFT6","BUTIRESIN エポキシ樹脂 32oz/948ml 二液性レジン液 体積比1:1 大容量エポキシレジン液 ハードタイプ 操作簡単 レジン","1","amazon.jp","Amazon","","新潟県","940-211","","2,604","260","0","0","0","0","-29","0","0","0","-171","-465","0","0","2,199"
"2025/03/15 4:52:11 JST","11984746613","注文","503-3719496-8343064","T3-5BUQ-T38B","BUTIRESIN UVライト レジン用 UV/LED ジェルネイル ライト ネイルライト クラフト 硬化ライト 折りたたみ式 タイマー","1","amazon.jp","Amazon","","大阪府","546-003","","1,931","193","0","0","0","0","-21","0","0","0","-126","-318","0","0","1,659"
"2025/03/15 4:52:11 JST","11984746613","注文","503-3719496-8343064","TB-UV-200g-US","ButiResin UVレジン液 高い透明 急速硬化レジン液大容量200g UV-LED対応 黄変なし ハードタイプ レジンアート uvレジ�","1","amazon.jp","Amazon","","大阪府","546-003","","1,222","122","0","0","0","0","-13","0","0","0","-80","-318","0","0","933"
"2025/03/15 5:19:25 JST","11984746613","注文","249-7936226-5943041","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","神奈川県","246-002","","2,255","225","0","0","0","0","-25","0","0","0","-270","-318","0","0","1,867"
"2025/03/15 5:25:24 JST","11984746613","注文","249-1788384-8920607","LQ-91ML-0JYO","BUTIRESIN レジン液 大容量 240g UVレジン液 速硬化 高い透明度 低臭 黄ばみ防止 気泡なし ハードタイプ UV/LED対応レ�","1","amazon.jp","Amazon","","神奈川県","239-083","","1,998","200","0","0","0","0","-22","0","0","0","-131","-318","0","0","1,727"
"2025/03/15 5:27:17 JST","11984746613","注文","249-7924934-8587038","LQ-91ML-0JYO","BUTIRESIN レジン液 大容量 240g UVレジン液 速硬化 高い透明度 低臭 黄ばみ防止 気泡なし ハードタイプ UV/LED対応レ�","1","amazon.jp","Amazon","","東京都","184-001","","1,998","200","0","0","0","0","-22","0","0","0","-131","-318","0","0","1,727"
"2025/03/15 6:07:35 JST","11984746613","注文","249-7879874-9173457","LQ-91ML-0JYO","BUTIRESIN レジン液 大容量 240g UVレジン液 速硬化 高い透明度 低臭 黄ばみ防止 気泡なし ハードタイプ UV/LED対応レ�","1","amazon.jp","Amazon","","兵庫県","663-800","","1,453","145","0","0","0","0","-16","0","0","0","-95","-318","0","0","1,169"
"2025/03/15 6:35:09 JST","11984746613","注文","249-0539148-9279024","S8-8W4E-BFT6","BUTIRESIN エポキシ樹脂 32oz/948ml 二液性レジン液 体積比1:1 大容量エポキシレジン液 ハードタイプ 操作簡単 レジン","1","amazon.jp","Amazon","","栃木県","325-003","","3,255","325","0","0","0","0","-36","-455","-45","0","-182","-465","0","0","2,397"
"2025/03/15 6:40:56 JST","11984746613","注文","250-7209192-1047050","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート �","1","amazon.jp","Amazon","","神奈川県","230-004","","4,608","461","0","0","0","0","-51","0","0","0","-301","-465","0","0","4,252"
"2025/03/15 8:24:12 JST","11984746613","注文","250-4205834-4847842","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","大阪府","562-002","","2,255","225","0","0","0","0","-25","-455","-45","0","-215","-318","0","0","1,422"
"2025/03/15 8:25:17 JST","11984746613","注文","250-3317359-1710233","TB-UV-200g-US","ButiResin UVレジン液 高い透明 急速硬化レジン液大容量200g UV-LED対応 黄変なし ハードタイプ レジンアート uvレジ�","1","amazon.jp","Amazon","","熊本県","860-005","","1,527","153","209","21","0","0","-17","-209","-21","0","-99","-318","0","0","1,246"
"2025/03/15 8:32:50 JST","11984746613","注文","503-8866370-2430235","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","神奈川県","252-024","","3,113","311","0","0","0","0","-34","0","0","0","-373","-455","0","0","2,562"
"2025/03/15 8:39:13 JST","11984746613","注文","503-6760964-2779037","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート �","1","amazon.jp","Amazon","","宮崎県","880-085","","4,608","461","0","0","0","0","-51","0","0","0","-301","-465","0","0","4,252"
"2025/03/15 8:41:38 JST","11984746613","注文","503-7356792-4516665","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","鳥取県","684-004","","2,255","225","0","0","0","0","-25","0","0","0","-270","-318","0","0","1,867"
"2025/03/15 8:43:14 JST","11984746613","注文","250-3282672-9040628","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート �","1","amazon.jp","Amazon","","茨城県","319-225","","4,608","461","25","2","0","0","-51","-25","-2","0","-301","-465","0","0","4,252"
"2025/03/15 9:29:48 JST","11984746613","注文","250-0106077-4776623","1U-GBU7-FVUF","BUTIRESIN レジン液 大容量 750g UVレジン液 速硬化 高い透明度 低臭 黄ばみ防止 気泡なし ハードタイプ UV/LED対応レ�","1","amazon.jp","Amazon","","大阪府","542-001","","3,891","389","0","0","0","0","-43","0","0","0","-255","-455","0","0","3,527"
"2025/03/15 11:58:48 JST","11984746613","注文","249-2148516-7460625","KY-96VH-IIX0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60 秒、180 秒、300 秒) 48 個の LED 48W 360 度サラウンド光源 樹脂�","1","amazon.jp","Amazon","","神奈川県","245-001","","6,891","689","0","0","0","0","-76","-909","-91","0","-390","-485","0","0","5,629"
"2025/03/15 13:30:39 JST","11984746613","注文","250-3932325-2851059","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","3","amazon.jp","Amazon","","山口県","753-004","","4,901","490","0","0","0","0","-54","0","0","0","-588","-954","0","0","3,795"
"2025/03/15 18:08:59 JST","11984746613","注文","250-6872813-4518214","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","青森県","039-240","","3,113","311","0","0","0","0","-34","0","0","0","-373","-455","0","0","2,562"
"2025/03/15 18:29:36 JST","11984746613","注文","249-4985863-8623820","L7-L4CC-G9SC","BUTIRESIN レジン液 大容量 360g UVレジン液 速硬化 高い透明度 低臭 黄ばみ防止 気泡なし ハードタイプ UV/LED対応レ�","1","amazon.jp","Amazon","","岩手県","020-058","","2,073","207","0","0","0","0","-23","-207","-21","0","-122","-318","0","0","1,589"
"2025/03/15 19:18:16 JST","11984746613","注文","249-7956527-5455004","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","兵庫県","670-082","","2,255","225","0","0","0","0","-25","0","0","0","-270","-318","0","0","1,867"
"2025/03/15 20:09:06 JST","11984746613","注文","503-9389364-0818251","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","福岡県","816-092","","1,634","163","0","0","0","0","-18","0","0","0","-196","-318","0","0","1,265"
"2025/03/15 20:25:25 JST","11984746613","注文","249-4543103-7707051","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","埼玉県","333-080","","3,891","389","0","0","0","0","-43","-844","-84","0","-364","-455","0","0","2,490"
"2025/03/15 21:13:19 JST","11984746613","注文","503-8346086-1556607","HX-Z4LY-YK5N","BUTIRESIN エポキシ樹脂 16oz/474ml 二液性レジン液 体積比1:1 大容量エポキシレジン液 ハードタイプ 操作簡単 レジン","1","amazon.jp","Amazon","","滋賀県","520-304","","1,982","198","0","0","0","0","-22","0","0","0","-130","-455","0","0","1,573"
"2025/03/15 21:15:10 JST","11984746613","注文","249-4857779-9258234","AB-0721","ButiResin エポキシ樹脂 二液性レジン液 大容量 1 gallon/4.3 kg エポキシレジン 2液性レジン液 ハードタイプ セルフレ","1","amazon.jp","Amazon","","福島県","972-832","","8,181","818","0","0","0","0","-90","-818","-82","0","-881","-514","0","0","6,614"
"2025/03/15 21:17:32 JST","11984746613","注文","249-8422594-3701455","KY-96VH-IIX0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60 秒、180 秒、300 秒) 48 個の LED 48W 360 度サラウンド光源 樹脂�","1","amazon.jp","Amazon","","埼玉県","347-001","","6,891","689","0","0","0","0","-76","-909","-91","0","-390","-485","0","0","5,629"
"2025/03/15 21:36:19 JST","11984746613","注文","503-6063431-5385422","HX-Z4LY-YK5N","BUTIRESIN エポキシ樹脂 16oz/474ml 二液性レジン液 体積比1:1 大容量エポキシレジン液 ハードタイプ 操作簡単 レジン","1","amazon.jp","Amazon","","Tokyo-to","145-007","","1,982","198","0","0","0","0","-22","0","0","0","-130","-455","0","0","1,573"
"2025/03/15 21:41:17 JST","11984746613","注文外料金","","","広告費用","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-50,579","0","-50,579"
"2025/03/15 21:55:18 JST","11984746613","返金","503-3356234-3798253","HX-Z4LY-YK5N","BUTIRESIN エポキシ樹脂 16oz/474ml 二液性レジン液 体積比1:1 大容量エポキシレジン液 ハードタイプ 操作簡単 レジン","2","amazon.jp","Amazon","","東京都","111-003","","-3,964","-396","0","0","0","0","44","0","0","0","233","0","0","0","-4,083"
"2025/03/15 22:06:55 JST","11984746613","注文","503-6654917-4642234","AB-0721","ButiResin エポキシ樹脂 二液性レジン液 大容量 1 gallon/4.3 kg エポキシレジン 2液性レジン液 ハードタイプ セルフレ","2","amazon.jp","Amazon","","岡山県","701-016","","16,362","1,636","0","0","0","0","-180","0","0","0","-1,959","-1,028","0","0","14,831"
"2025/03/15 22:44:50 JST","11984746613","注文","250-4147910-1772622","KY-96VH-IIX0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60 秒、180 秒、300 秒) 48 個の LED 48W 360 度サラウンド光源 樹脂�","1","amazon.jp","Amazon","","愛知県","460-001","","6,891","689","84","8","0","0","-76","-84","-8","0","-450","-485","0","0","6,569"
"2025/03/15 22:45:01 JST","11984746613","調整","","QL-FUUK-M0K0","FBA在庫の返金 - 紛失: フルフィルメントセンター:","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","5,343","5,343"
"2025/03/15 22:53:31 JST","11984746613","注文","250-4911446-8675013","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","宮崎県","889-191","","3,891","389","0","0","0","0","-43","-389","-39","0","-419","-455","0","0","2,935"
"2025/03/16 0:02:03 JST","11984746613","注文","503-1856511-4525454","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","静岡県","438-081","","2,255","225","0","0","0","0","-25","-455","-45","0","-215","-318","0","0","1,422"
"2025/03/16 0:07:16 JST","11984746613","注文","503-8573869-4939064","AB-0721","ButiResin エポキシ樹脂 二液性レジン液 大容量 1 gallon/4.3 kg エポキシレジン 2液性レジン液 ハードタイプ セルフレ","1","amazon.jp","Amazon","","愛知県","462-003","","8,181","818","0","0","0","0","-90","0","0","0","-980","-514","0","0","7,415"
"2025/03/16 0:23:55 JST","11984746613","注文","503-3618151-5126220","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","2","amazon.jp","Amazon","","石川県","929-134","","3,267","327","32","3","0","0","-36","-32","-3","0","-392","-636","0","0","2,530"
"2025/03/16 1:04:09 JST","11984746613","注文","S03-2744950-9255002","TB-UV-200g-US","ButiResin UVレジン液 高い透明 急速硬化レジン液大容量200g UV-LED対応 黄変なし ハードタイプ レジンアート uvレジンクリア DIY 手芸用品 アクセサリ ハンドメイド","1","jp-shipment-injection.stores.amazon.co.jp","Amazon","","大阪府","558-000","","0","0","0","0","0","0","0","0","0","0","0","-615","0","0","-615"
"2025/03/16 1:04:21 JST","11984746613","注文","250-8187548-4045424","AB-0721","ButiResin エポキシ樹脂 二液性レジン液 大容量 1 gallon/4.3 kg エポキシレジン 2液性レジン液 ハードタイプ セルフレ","1","amazon.jp","Amazon","","兵庫県","652-004","","8,181","818","0","0","0","0","-90","0","0","0","-980","-514","0","0","7,415"
"2025/03/16 1:17:35 JST","11984746613","注文","250-0940155-8851867","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","山梨県","400-005","","2,255","225","139","14","0","0","-25","-594","-59","0","-215","-318","0","0","1,422"
"2025/03/16 1:49:58 JST","11984746613","注文","250-5778061-5474232","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","東京都","145-006","","2,255","225","0","0","0","0","-25","0","0","0","-270","-318","0","0","1,867"
"2025/03/16 2:21:17 JST","11984746613","注文","503-4038656-4848625","QL-FUUK-M0K0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60s、180s、300s) 48 個の LED 48W 付き レジン ライト 360 度サラウ�","1","amazon.jp","Amazon","","福岡県","830-004","","7,800","780","0","0","0","0","-172","-1,818","-182","0","-705","0","0","0","5,703"
"2025/03/16 3:13:29 JST","11984746613","注文","250-2160107-9789401","QL-FUUK-M0K0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60s、180s、300s) 48 個の LED 48W 付き レジン ライト 360 度サラウ�","1","amazon.jp","Amazon","","埼玉県","364-000","","7,800","780","0","0","0","0","-1,287","-1,818","-182","0","-582","0","0","0","4,711"
"2025/03/16 4:16:28 JST","11984746613","注文","250-6464735-1583012","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","長野県","387-001","","3,891","389","0","0","0","0","-43","-389","-39","0","-419","-455","0","0","2,935"
"2025/03/16 4:18:12 JST","11984746613","注文","503-1440232-8512605","HX-Z4LY-YK5N","BUTIRESIN エポキシ樹脂 16oz/474ml 二液性レジン液 体積比1:1 大容量エポキシレジン液 ハードタイプ 操作簡単 レジン","1","amazon.jp","Amazon","","京都府","603-807","","1,982","198","0","0","0","0","-22","0","0","0","-130","-455","0","0","1,573"
"2025/03/16 4:39:24 JST","11984746613","注文","249-8582833-4791817","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","広島県","731-316","","1,634","163","0","0","0","0","-18","0","0","0","-196","-318","0","0","1,265"
"2025/03/16 4:51:15 JST","11984746613","注文","249-2793765-4295019","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","栃木県","324-006","","2,255","225","0","0","0","0","-25","0","0","0","-270","-318","0","0","1,867"
"2025/03/16 4:53:04 JST","11984746613","注文","249-5141126-0952619","AB-0721","ButiResin エポキシ樹脂 二液性レジン液 大容量 1 gallon/4.3 kg エポキシレジン 2液性レジン液 ハードタイプ セルフレ","1","amazon.jp","Amazon","","茨城県","311-343","","8,181","818","0","0","0","0","-90","0","0","0","-980","-514","0","0","7,415"
"2025/03/16 5:19:29 JST","11984746613","注文","250-6073444-8661425","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","福島県","960-210","","2,255","225","0","0","0","0","-25","-455","-45","0","-215","-318","0","0","1,422"
"2025/03/16 5:25:54 JST","11984746613","注文","503-5980216-1940669","TB-UV-200g-US","ButiResin UVレジン液 高い透明 急速硬化レジン液大容量200g UV-LED対応 黄変なし ハードタイプ レジンアート uvレジ�","1","amazon.jp","Amazon","","愛知県","471-006","","1,527","153","0","0","0","0","-17","0","0","0","-99","-318","0","0","1,246"
"2025/03/16 5:26:46 JST","11984746613","注文","249-4472007-3714244","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","2","amazon.jp","Amazon","","東京都","131-004","","4,509","451","0","0","0","0","-50","0","0","0","-540","-636","0","0","3,734"
"2025/03/16 5:40:17 JST","11984746613","注文","503-3513958-1647019","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","福岡県","816-092","","2,255","225","0","0","0","0","-25","0","0","0","-270","-318","0","0","1,867"
"2025/03/16 5:52:32 JST","11984746613","注文","250-4059404-2473406","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","沖縄県","901-111","","1,634","163","0","0","0","0","-18","0","0","0","-196","-318","0","0","1,265"
"2025/03/16 6:14:11 JST","11984746613","注文","250-8914069-2887807","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","神奈川県","245-001","","3,891","389","0","0","0","0","-43","0","0","0","-467","-455","0","0","3,315"
"2025/03/16 6:47:52 JST","11984746613","注文","250-8864243-2008634","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","愛知県","491-002","","2,255","225","0","0","0","0","-25","-455","-45","0","-215","-318","0","0","1,422"
"2025/03/16 7:04:39 JST","11984746613","注文","503-0213672-2478243","KY-96VH-IIX0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60 秒、180 秒、300 秒) 48 個の LED 48W 360 度サラウンド光源 樹脂�","1","amazon.jp","Amazon","","大阪府","544-002","","6,891","689","0","0","0","0","-76","-909","-91","0","-390","-485","0","0","5,629"
"2025/03/16 7:26:23 JST","11984746613","注文","249-0651576-6435055","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","京都府","616-001","","3,112","312","25","2","0","0","-34","-25","-2","0","-373","-455","0","0","2,562"
