"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"13 mars 2025 15:29:03 UTC","24430804422","Commande","171-2601645-2181906","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Rubelles","","77950","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"13 mars 2025 18:35:09 UTC","24430804422","Commande","404-7060966-7943565","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","GRENOBLE","","38000","MarketplaceFacilitator","22,56","4,51","1,66","0,33","0","0","-1,66","-0,33","-4,51","-3,52","-5,97","-0,19","0","12,88"
"13 mars 2025 18:52:16 UTC","24430804422","Commande","406-0717417-3435566","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","Auron","","06660","MarketplaceFacilitator","15,82","3,17","0","0","0","0","0","0","-3,17","-2,47","-8,55","-0,22","0","4,58"
"13 mars 2025 20:23:33 UTC","24430804422","Commande","408-9457039-4328330","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","Serres Castet","","64121","MarketplaceFacilitator","14,24","2,85","0","0","0","0","0","0","-2,85","-2,22","-8,55","-0,21","0","3,26"
"13 mars 2025 20:29:51 UTC","24430804422","Commande","405-0297048-6044304","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","URY","","77760","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"13 mars 2025 20:54:43 UTC","24430804422","Commande","405-2153877-9615567","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Montgaillard","","65200","MarketplaceFacilitator","21,43","4,29","3,32","0,67","0","0","0","0","-4,96","-3,34","-9,29","-0,26","0","11,86"
"13 mars 2025 21:32:23 UTC","24430804422","Commande","402-1716971-1913151","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Metz","","57070","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"13 mars 2025 22:09:06 UTC","24430804422","Commande","408-2300948-5933965","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Marcq-en-Baroeul","","59700","MarketplaceFacilitator","21,43","4,29","0","0","0","0","-1,07","-0,22","-4,07","-3,18","-5,97","-0,18","0","11,03"
"13 mars 2025 22:38:29 UTC","24430804422","Commande","403-8899076-9003533","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Saint Florent","","20217","MarketplaceFacilitator","23,74","4,75","0","0","0","0","0","0","-4,75","-3,70","-5,97","-0,19","0","13,88"
"13 mars 2025 23:03:41 UTC","24430804422","Commande","171-8980051-9809921","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Dijon","","21000","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"13 mars 2025 23:33:02 UTC","24430804422","Commande","407-4741833-5936352","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Aix en Provence","","13100","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"13 mars 2025 23:37:51 UTC","24430804422","Commande","408-1343052-6293943","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Istres","","13800","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"13 mars 2025 23:50:29 UTC","24430804422","Commande","407-2197517-2379556","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","La Trinite Porhoet","","56490","MarketplaceFacilitator","15,82","3,17","3,32","0,67","0","0","-3,32","-0,67","-3,17","-2,47","-8,55","-0,22","0","4,58"
"14 mars 2025 00:00:06 UTC","24430804422","Commande","407-1075451-9702750","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","portbou","girona","17497","MarketplaceFacilitator","24,99","5,25","6,65","1,40","0","0","0","0","-6,65","-3,90","-12,68","-0,33","0","14,73"
"14 mars 2025 14:25:55 UTC","24445452752","Commande","171-8157621-8303501","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","BAULAY","","70160","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"14 mars 2025 18:21:28 UTC","24445452752","Commande","407-0820293-3140360","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","Chatel Censoir","","89660","MarketplaceFacilitator","14,24","2,85","0","0","0","0","0","0","-2,85","-2,22","-8,55","-0,21","0","3,26"
"14 mars 2025 19:24:32 UTC","24445452752","Commande","402-1970178-6203557","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Coudekerque-Branche","","59210","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"14 mars 2025 20:26:33 UTC","24445452752","Commande","406-5733808-5128342","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","Onnaing","","59264","MarketplaceFacilitator","13,53","2,71","0","0","0","0","0","0","-2,71","-2,11","-8,55","-0,21","0","2,66"
"14 mars 2025 20:54:27 UTC","24445452752","Commande","408-0454900-5689116","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Carhaix-Plouguer","","29270","MarketplaceFacilitator","58,32","11,67","0","0","0","0","0","0","-11,67","-9,10","-9,67","-0,37","0","39,18"
"14 mars 2025 20:54:35 UTC","24445452752","Commande","407-9147173-8289904","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","St Denis Catus","","46150","MarketplaceFacilitator","21,43","4,29","1,66","0,33","0","0","-1,66","-0,33","-4,29","-3,34","-5,97","-0,19","0","11,93"
"14 mars 2025 20:56:11 UTC","24445452752","Commande","408-6689747-6924338","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","Douzy","","08140","MarketplaceFacilitator","13,53","2,71","0","0","0","0","0","0","-2,71","-2,11","-8,55","-0,21","0","2,66"
"14 mars 2025 21:03:49 UTC","24445452752","Commande","405-3431003-2990763","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Durrenbach","","67360","MarketplaceFacilitator","21,43","4,29","1,66","0,33","0","0","-1,66","-0,33","-4,29","-3,34","-5,97","-0,19","0","11,93"
"14 mars 2025 21:20:25 UTC","24445452752","Commande","408-8732035-8506751","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","Bagneres  de Luchon","","31110","MarketplaceFacilitator","14,24","2,85","0","0","0","0","0","0","-2,85","-2,22","-8,55","-0,21","0","3,26"
"14 mars 2025 21:21:24 UTC","24445452752","Commande","402-0021835-1801136","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","Nantes","","44100","MarketplaceFacilitator","14,24","2,85","0","0","0","0","0","0","-2,85","-2,22","-8,55","-0,21","0","3,26"
"14 mars 2025 22:21:52 UTC","24445452752","Transfert","","","Sur le compte se terminant par : 332","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-420,24","-420,24"
"14 mars 2025 23:32:01 UTC","24445452752","Commande","402-5493696-1449908","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","2","amazon.fr","Amazon","NOISY LE GRAND","","93160","MarketplaceFacilitator","110,82","22,16","2,22","0,44","0","0","-2,22","-0,44","-22,16","-17,28","-19,34","-0,74","0","73,46"
"14 mars 2025 23:49:57 UTC","24445452752","Commande","406-4164175-2855563","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Eole en beauce","","28150","","58,32","0","0","0","0","0","0","0","0","-9,10","-9,67","-0,37","0","39,18"
"15 mars 2025 00:02:08 UTC","24445452752","Commande","406-9334203-5334733","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","piegros la clastre","","26400","MarketplaceFacilitator","22,56","4,51","1,67","0,33","0","0","-1,67","-0,33","-4,51","-3,52","-9,38","-0,26","0","9,40"
"15 mars 2025 15:46:26 UTC","24445452752","Commande","405-3938661-2320303","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","St Andre Lez Lille","","59350","MarketplaceFacilitator","21,43","4,29","1,67","0,33","0","0","-1,67","-0,33","-4,29","-3,34","-5,97","-0,19","0","11,93"
"15 mars 2025 18:24:20 UTC","24445452752","Commande","407-2415951-8222743","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","Hargicourt","","80500","MarketplaceFacilitator","58,32","11,67","0","0","0","0","0","0","-11,67","-9,10","-9,67","-0,37","0","39,18"
"15 mars 2025 20:08:18 UTC","24445452752","Commande","407-1249435-1742731","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","St Germain Laprade","","43700","MarketplaceFacilitator","21,43","4,29","0,83","0,17","0","0","-0,83","-0,17","-4,29","-3,34","-5,97","-0,19","0","11,93"
"15 mars 2025 20:27:44 UTC","24445452752","Commande","405-9116658-7754724","L7-UJO5-2Z9P","BUTIRESIN Ensemble de résine époxy, 16oz/474ml, transparent, non toxique, rapport 1:1 ; Sans danger pour les aliments et à faible odeur, sans bulle","1","amazon.fr","Amazon","Pernes les Fontaines","","84210","MarketplaceFacilitator","14,24","2,85","0","0","0","0","0","0","-2,85","-2,22","-8,55","-0,21","0","3,26"
"15 mars 2025 20:43:46 UTC","24445452752","Commande","403-5632198-9822761","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Courbevoie","","92400","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"15 mars 2025 20:56:28 UTC","24445452752","Commande","402-1372371-5672336","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Le Havre","","76600","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"15 mars 2025 21:34:39 UTC","24445452752","Commande","404-4149527-0526760","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Tourmignies","","59551","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-8,58","-6,68","-5,97","-0,25","0","4,24"
"15 mars 2025 21:34:39 UTC","24445452752","Commande","404-4149527-0526760","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Tourmignies","","59551","","21,43","4,29","0","0","0","0","0","0","0","0","-5,97","-0,12","0","19,63"
"15 mars 2025 23:54:22 UTC","24445452752","Commande","404-9679333-0963513","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","St Loubes","","33450","MarketplaceFacilitator","22,56","4,51","0","0","0","0","0","0","-4,51","-3,52","-9,38","-0,26","0","9,40"
"16 mars 2025 15:26:53 UTC","24445452752","Commande","171-9661675-9460358","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Noyelles Godault","Nord","62950","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"16 mars 2025 18:02:18 UTC","24445452752","Commande","408-5692031-5010711","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","2","amazon.fr","Amazon","Carhaix-Plouguer","","29270","MarketplaceFacilitator","116,64","23,34","0","0","0","0","-11,66","-2,34","-21,00","-16,38","-19,34","-0,72","0","68,54"
"16 mars 2025 20:21:30 UTC","24445452752","Commande","408-5493392-1108364","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Talange","","57525","MarketplaceFacilitator","22,56","4,51","0","0","0","0","0","0","-4,51","-3,52","-5,97","-0,19","0","12,88"
"16 mars 2025 22:30:30 UTC","24445452752","Commande","404-8137326-3521939","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Onnaing","","59264","MarketplaceFacilitator","21,43","4,29","0","0","0","0","-1,07","-0,22","-4,07","-3,18","-5,97","-0,18","0","11,03"
"16 mars 2025 23:03:46 UTC","24445452752","Commande","171-1240098-2044369","EPR-EU1G","EPRESINART Resine Epoxy,3785ml 1:1 Résine époxy et Durcisseur transparente pour Bois, l'artisanat et l'art, Tables de Rivière, Fabrication de Bijou","1","amazon.fr","Amazon","LA RAVOIRE","","73490","MarketplaceFacilitator","55,41","11,08","0","0","0","0","0","0","-11,08","-8,64","-9,67","-0,36","0","36,74"
"17 mars 2025 18:30:33 UTC","24461751712","Commande","408-2924952-9696301","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","La Roche Chalais","","24490","MarketplaceFacilitator","13,53","2,71","0","0","0","0","0","0","-2,71","-2,11","-8,55","-0,21","0","2,66"
"17 mars 2025 20:44:02 UTC","24461751712","Commande","171-0869625-5115534","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","St Etienne En Devoluy","","05250","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"17 mars 2025 20:50:58 UTC","24461751712","Commande","406-5421226-5151535","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Craponne","","69290","MarketplaceFacilitator","23,74","4,75","0","0","0","0","-1,18","-0,24","-4,51","-3,52","-5,97","-0,19","0","12,88"
"17 mars 2025 21:13:03 UTC","24461751712","Commande","403-0016982-8215501","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","2","amazon.fr","Amazon","Bourgbarrée","France","35230","MarketplaceFacilitator","42,86","8,58","0","0","0","0","0","0","-8,58","-6,68","-11,94","-0,37","0","23,87"
"17 mars 2025 21:17:10 UTC","24461751712","Commande","408-6405015-9168362","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","bron","","69500","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"17 mars 2025 21:36:50 UTC","24461751712","Commande","404-0081699-6329967","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Luneville","","54300","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"17 mars 2025 22:02:27 UTC","24461751712","Transfert","","","Sur le compte se terminant par : 332","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-488,59","-488,59"
"17 mars 2025 22:50:09 UTC","24461751712","Commande","408-0093054-5789930","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","lacrouzette","","81210","MarketplaceFacilitator","21,43","4,29","0,83","0,17","0","0","-0,83","-0,17","-4,29","-3,34","-5,97","-0,19","0","11,93"
"17 mars 2025 22:53:33 UTC","24461751712","Commande","403-7005303-0440366","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Thonon-les-Bains","","74200","MarketplaceFacilitator","21,43","4,29","0","0","0","0","-1,07","-0,22","-4,07","-3,18","-5,97","-0,18","0","11,03"
"17 mars 2025 23:49:37 UTC","24461751712","Commande","405-2558640-6013912","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Bitche","Maison","57230","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"17 mars 2025 23:56:54 UTC","24461751712","Commande","404-9711981-5643561","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Jenlain","","59144","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"18 mars 2025 12:39:10 UTC","24461751712","Commande","408-0699935-5133961","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","plouaret","","22420","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"18 mars 2025 20:35:08 UTC","24461751712","Commande","404-6043888-1954745","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","tilques","","62500","MarketplaceFacilitator","21,43","4,29","3,32","0,67","0","0","0","0","-4,96","-3,34","-9,29","-0,26","0","11,86"
"18 mars 2025 20:52:08 UTC","24461751712","Commande","408-3189834-9561959","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","AVAUX","","08190","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"18 mars 2025 21:10:30 UTC","24461751712","Commande","404-9487293-4037125","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Mimizan","","40200","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"18 mars 2025 22:04:19 UTC","24461751712","Commande","408-0862615-8120309","L8-JVRH-OZ94","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Chateauneuf les martigues","","13220","MarketplaceFacilitator","22,56","4,51","0","0","0","0","0","0","-4,51","-3,52","-5,97","-0,19","0","12,88"
"18 mars 2025 22:40:18 UTC","24461751712","Commande","406-9639710-3391532","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Jargeau","","45150","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-3,90","-5,97","-0,20","0","14,92"
"18 mars 2025 22:55:42 UTC","24461751712","Commande","406-6635814-2794759","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","westhouse marmoutier","","67440","MarketplaceFacilitator","24,99","5,00","0","0","0","0","-1,25","-0,25","-4,75","-3,70","-5,97","-0,19","0","13,88"
"18 mars 2025 22:56:49 UTC","24461751712","Commande","408-5810418-5159504","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Paris","France","75013","MarketplaceFacilitator","21,43","4,29","0","0","0","0","-1,07","-0,22","-4,07","-3,18","-5,97","-0,18","0","11,03"
"18 mars 2025 23:27:21 UTC","24461751712","Commande","403-6047815-7347530","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Sisteron","","04200","MarketplaceFacilitator","21,43","4,29","0","0","0","0","0","0","-4,29","-3,34","-5,97","-0,19","0","11,93"
"18 mars 2025 23:37:02 UTC","24461751712","Commande","402-3494425-3309152","LZ-1BCI-EQUM","EPRESINART Resine Epoxy Transparente et Durcisseur, 1064ml Non Toxique 1: 1 Kit Resine Epoxy Complet Débutant pour Bijoux Moule Table Créations Arti","1","amazon.fr","Amazon","Bagnolet","","93170","MarketplaceFacilitator","24,99","5,00","3,32","0,67","0","0","0","0","-5,67","-3,90","-9,29","-0,27","0","14,85"
"18 mars 2025 23:45:51 UTC","24461751712","Commande","404-1705644-1578711","EPO-110116","EPRESINART Kit de résine époxy pour débutants, 532ml résine époxy non toxique, résine de moulage transparente, rapport 1:1, résine époxy pour","1","amazon.fr","Amazon","Crepy En Valois","","60800","MarketplaceFacilitator","13,53","2,71","0","0","0","0","0","0","-2,71","-2,11","-8,55","-0,21","0","2,66"
